id,user_id,order_date,status
2642,2011,2022-08-20,return_pending
2643,1559,2023-10-30,shipped
2644,1471,2022-05-23,completed
2645,333,2020-02-06,shipped
2646,2182,2022-12-03,return_pending
2647,2036,2020-06-27,return_pending
2648,1303,2022-11-17,completed
2649,278,2019-05-07,placed
2650,367,2023-06-18,return_pending
2651,3031,2023-02-13,completed
2652,2274,2024-05-28,placed
2653,2367,2022-12-06,shipped
2654,336,2023-06-12,return_pending
2655,2698,2020-03-23,placed
2656,1601,2022-09-01,returned
2657,966,2023-07-03,completed
2658,911,2020-01-04,placed
2659,464,2020-07-16,returned
2660,614,2021-03-18,completed
2661,1918,2021-06-11,completed
2662,2113,2020-09-20,placed
2663,2797,2024-10-24,placed
2664,2434,2022-05-03,return_pending
2665,2268,2022-09-16,return_pending
2666,2412,2020-12-18,return_pending
2667,2799,2022-09-30,shipped
2668,410,2020-11-28,completed
2669,244,2022-03-10,return_pending
2670,1188,2019-05-24,placed
2671,268,2024-03-20,return_pending
2672,2320,2021-12-21,returned
2673,2589,2023-01-19,return_pending
2674,3067,2023-04-09,placed
2675,1668,2023-05-08,return_pending
2676,512,2023-06-17,return_pending
2677,2801,2022-02-07,returned
2678,862,2019-09-02,completed
2679,2714,2023-08-16,completed
2680,1489,2021-02-22,shipped
2681,2371,2022-09-19,placed
2682,689,2019-09-11,return_pending
2683,2676,2019-01-27,completed
2684,2060,2023-09-15,placed
2685,1986,2020-05-15,completed
2686,2836,2019-11-16,placed
2687,2099,2022-01-24,completed
2688,439,2020-08-19,shipped
2689,1404,2022-02-25,returned
2690,561,2020-04-06,return_pending
2691,1609,2024-08-22,shipped
2692,1461,2019-06-28,return_pending
2693,993,2024-04-06,completed
2694,1981,2021-02-21,shipped
2695,1870,2024-02-18,returned
2696,562,2022-06-29,returned
2697,240,2020-03-17,shipped
2698,908,2023-03-11,completed
2699,2631,2022-02-01,completed
2700,1527,2020-07-13,return_pending
2701,1259,2019-10-03,return_pending
2702,2228,2021-11-03,placed
2703,1777,2022-09-09,shipped
2704,490,2024-08-11,shipped
2705,2123,2020-10-23,return_pending
2706,1350,2019-08-04,placed
2707,2153,2024-05-18,completed
2708,1150,2024-09-10,completed
2709,1123,2023-10-09,returned
2710,1517,2020-11-30,returned
2711,1677,2022-03-25,placed
2712,1520,2023-03-10,shipped
2713,2589,2023-12-23,return_pending
2714,1392,2021-03-04,returned
2715,2889,2021-01-19,returned
2716,1833,2021-05-04,placed
2717,1154,2019-10-03,completed
2718,263,2023-08-21,completed
2719,2740,2023-05-27,placed
2720,2610,2022-07-06,shipped
2721,2235,2022-06-28,placed
2722,1923,2024-11-13,return_pending
2723,1608,2024-08-19,placed
2724,904,2022-10-12,shipped
2725,490,2023-10-17,returned
2726,1292,2023-12-04,shipped
2727,3083,2022-03-26,return_pending
2728,949,2022-10-17,completed
2729,2692,2019-10-14,returned
2730,1141,2022-12-26,shipped
2731,643,2019-12-15,shipped
2732,445,2022-08-07,completed
2733,2680,2023-02-09,return_pending
2734,226,2022-04-30,shipped
2735,2620,2022-07-26,placed
2736,1733,2022-07-09,placed
2737,3058,2023-05-16,returned
2738,2320,2021-11-29,return_pending
2739,373,2020-11-23,placed
2740,2532,2021-08-27,shipped
2741,1156,2022-04-16,returned
2742,1254,2020-12-12,placed
2743,1272,2022-06-23,placed
2744,1073,2021-11-16,placed
2745,1812,2023-03-11,shipped
2746,1133,2021-01-06,returned
2747,2531,2022-02-14,shipped
2748,600,2020-10-28,return_pending
2749,1549,2020-08-16,completed
2750,161,2020-07-03,completed
2751,492,2022-03-15,shipped
2752,2256,2024-06-21,return_pending
2753,2037,2019-10-15,placed
2754,1074,2020-08-04,placed
2755,762,2023-09-15,returned
2756,965,2023-09-06,placed
2757,1552,2023-01-17,placed
2758,2949,2022-10-13,completed
2759,893,2023-10-27,returned
2760,424,2024-01-26,shipped
2761,987,2021-07-19,placed
2762,2401,2024-10-02,returned
2763,227,2020-07-20,shipped
2764,298,2020-10-08,placed
2765,653,2021-10-02,return_pending
2766,1335,2024-10-27,returned
2767,2623,2022-06-08,completed
2768,300,2019-06-28,return_pending
2769,603,2023-08-30,completed
2770,2172,2019-12-05,return_pending
2771,101,2022-02-28,placed
2772,2421,2019-08-31,returned
2773,871,2021-12-28,completed
2774,2575,2019-07-28,return_pending
2775,1494,2019-07-30,completed
2776,250,2019-10-27,returned
2777,2487,2022-12-30,completed
2778,2170,2021-12-09,shipped
2779,1894,2022-04-29,returned
2780,1180,2021-05-13,returned
2781,1853,2020-01-16,shipped
2782,653,2019-07-23,return_pending
2783,2534,2021-10-13,completed
2784,2137,2020-02-03,return_pending
2785,1017,2020-02-15,return_pending
2786,207,2019-09-13,completed
2787,2490,2023-12-29,shipped
2788,2310,2020-01-11,placed
2789,2443,2023-10-11,completed
2790,2365,2019-05-29,placed
2791,528,2020-08-29,completed
2792,1281,2020-10-05,return_pending
2793,2978,2021-01-19,returned
2794,558,2019-06-28,placed
2795,2619,2022-06-14,completed
2796,2156,2020-03-11,shipped
2797,268,2020-08-01,placed
2798,508,2023-06-01,placed
2799,2261,2022-04-19,shipped
2800,2934,2020-12-30,completed
2801,2269,2021-09-21,completed
2802,2446,2023-04-23,returned
2803,3076,2023-08-13,placed
2804,2442,2024-09-15,completed
2805,2658,2019-08-31,placed
2806,2657,2021-03-18,completed
2807,1914,2022-07-21,completed
2808,2172,2021-02-28,completed
2809,916,2023-09-07,placed
2810,1349,2021-05-11,return_pending
2811,1830,2019-10-21,shipped
2812,2198,2023-02-03,returned
2813,606,2019-05-04,placed
2814,2258,2024-09-21,placed
2815,2570,2019-04-25,completed
2816,467,2021-04-12,return_pending
2817,1471,2021-12-23,placed
2818,1657,2024-01-07,return_pending
2819,2011,2020-12-21,shipped
2820,1766,2024-07-14,returned
2821,102,2022-07-10,placed
2822,1962,2020-08-06,shipped
2823,2158,2022-02-18,returned
2824,2606,2023-10-22,placed
2825,2605,2021-06-04,placed
2826,2757,2023-10-10,returned
2827,523,2024-07-24,shipped
2828,2921,2023-10-26,return_pending
2829,2397,2019-09-04,returned
2830,2479,2021-12-14,completed
2831,1069,2019-03-13,returned
2832,103,2021-03-23,shipped
2833,552,2021-11-06,placed
2834,1332,2021-12-13,completed
2835,270,2022-01-04,return_pending
2836,190,2020-12-13,returned
2837,1171,2019-08-23,shipped
2838,370,2020-01-19,completed
2839,106,2023-10-23,return_pending
2840,1238,2024-07-05,placed
2841,714,2022-11-18,completed
2842,1244,2022-02-22,placed
2843,2331,2022-08-21,placed
2844,1352,2020-01-23,placed
2845,537,2020-11-24,returned
2846,1067,2022-11-28,completed
2847,113,2021-09-08,shipped
2848,2644,2023-10-07,shipped
2849,2801,2023-09-03,completed
2850,2835,2019-07-05,placed
2851,1860,2020-05-15,returned
2852,2766,2021-08-10,completed
2853,1386,2024-03-27,returned
2854,265,2023-04-23,returned
2855,871,2024-06-23,placed
2856,1153,2021-08-17,returned
2857,1570,2019-03-22,completed
2858,1166,2022-05-17,shipped
2859,1052,2022-11-24,shipped
2860,1780,2019-01-11,completed
2861,2584,2021-06-16,returned
2862,1482,2024-02-16,completed
2863,1303,2022-01-13,return_pending
2864,2693,2020-04-24,shipped
2865,2609,2021-11-12,returned
2866,2402,2019-01-26,placed
2867,200,2021-04-11,return_pending
2868,3012,2024-07-16,placed
2869,1606,2021-04-12,placed
2870,2604,2019-08-31,return_pending
2871,556,2021-07-11,shipped
2872,1875,2021-05-02,returned
2873,2189,2023-01-28,shipped
2874,2515,2022-06-13,shipped
2875,287,2020-06-12,return_pending
2876,1750,2023-11-14,placed
2877,2566,2023-09-27,return_pending
2878,2592,2020-10-23,return_pending
2879,1181,2021-07-28,completed
2880,418,2021-08-17,returned
2881,1792,2024-08-01,placed
2882,1872,2023-12-24,placed
2883,905,2024-06-10,shipped
2884,2394,2024-06-02,returned
2885,1373,2022-07-28,completed
2886,727,2023-06-15,return_pending
2887,1543,2024-10-19,shipped
2888,1331,2024-04-28,returned
2889,1838,2020-11-22,return_pending
2890,1253,2020-04-28,placed
2891,220,2019-08-05,completed
2892,756,2024-10-22,completed
2893,2035,2020-07-27,return_pending
2894,1040,2022-12-20,shipped
2895,1227,2020-06-25,placed
2896,2031,2021-03-02,completed
2897,2065,2021-03-03,placed
2898,294,2023-02-07,returned
2899,1798,2021-01-23,completed
2900,1108,2023-02-04,return_pending
2901,1076,2020-05-29,shipped
2902,219,2022-08-27,placed
2903,659,2023-06-17,returned
2904,2941,2022-06-20,shipped
2905,715,2020-04-04,shipped
2906,1208,2022-01-08,return_pending
2907,2360,2020-07-28,shipped
2908,2387,2023-02-06,shipped
2909,2139,2023-02-22,completed
2910,491,2022-01-09,returned
2911,3000,2020-08-08,shipped
2912,1525,2022-09-05,returned
2913,1256,2020-03-11,completed
2914,800,2023-10-26,completed
2915,2185,2024-03-20,shipped
2916,1846,2021-08-31,completed
2917,280,2021-04-22,returned
2918,1212,2024-08-25,shipped
2919,224,2021-01-26,completed
2920,2262,2020-05-14,placed
2921,2238,2020-09-09,completed
2922,260,2022-02-16,return_pending
2923,2228,2023-05-29,return_pending
2924,1379,2023-03-06,placed
2925,2266,2024-06-14,return_pending
2926,172,2024-06-09,shipped
2927,2032,2023-03-22,return_pending
2928,2941,2024-05-24,returned
2929,429,2020-02-15,shipped
2930,2813,2019-04-16,shipped
2931,2407,2021-02-14,placed
2932,1964,2021-07-05,return_pending
2933,2241,2024-02-04,placed
2934,1088,2019-02-28,shipped
2935,543,2020-10-18,shipped
2936,2813,2021-07-26,shipped
2937,1043,2021-04-03,returned
2938,605,2023-07-06,completed
2939,1771,2024-06-16,shipped
2940,166,2020-02-03,returned
2941,1752,2022-12-17,returned
2942,1030,2020-05-18,return_pending
2943,1933,2019-05-11,completed
2944,3095,2020-08-19,shipped
2945,2243,2022-12-13,placed
2946,795,2022-09-27,return_pending
2947,2241,2019-09-10,placed
2948,2438,2021-10-13,returned
2949,2620,2022-11-03,shipped
2950,2156,2020-09-18,return_pending
2951,916,2020-10-19,return_pending
2952,950,2023-09-26,shipped
2953,1695,2020-11-13,return_pending
2954,461,2021-11-06,shipped
2955,2868,2024-08-12,completed
2956,2030,2020-12-09,returned
2957,1085,2019-07-14,shipped
2958,578,2022-05-15,shipped
2959,1296,2022-04-09,return_pending
2960,2137,2023-05-03,returned
2961,873,2022-12-02,shipped
2962,1490,2024-08-02,returned
2963,1947,2021-06-02,return_pending
2964,1737,2024-05-28,completed
2965,1635,2021-05-10,return_pending
2966,2916,2021-07-02,placed
2967,2911,2024-07-03,completed
2968,1949,2021-11-26,returned
2969,189,2019-08-24,completed
2970,2538,2023-06-29,completed
2971,2265,2020-12-27,returned
2972,2625,2019-11-02,returned
2973,2733,2023-04-04,return_pending
2974,2810,2020-11-21,shipped
2975,752,2020-11-29,completed
2976,944,2019-04-18,completed
2977,2917,2024-06-20,return_pending
2978,2398,2021-03-20,placed
2979,2381,2023-03-08,completed
2980,1220,2020-01-13,shipped
2981,976,2021-03-07,shipped
2982,1715,2024-12-01,placed
2983,2001,2021-03-10,shipped
2984,2564,2021-02-26,return_pending
2985,2780,2022-06-17,shipped
2986,2944,2021-07-01,shipped
2987,239,2023-12-27,returned
2988,3038,2024-09-03,return_pending
2989,2253,2019-06-28,completed
2990,2113,2024-09-11,returned
2991,999,2022-10-26,completed
2992,619,2019-12-04,completed
2993,2501,2022-01-07,returned
2994,1976,2019-01-31,placed
2995,449,2020-12-29,return_pending
2996,2378,2020-01-30,shipped
2997,2462,2024-06-27,return_pending
2998,519,2022-07-01,shipped
2999,839,2022-09-19,shipped
3000,2096,2022-03-16,return_pending
3001,2281,2022-12-30,returned
3002,2964,2019-04-05,placed
3003,824,2024-08-27,shipped
3004,2833,2019-06-20,return_pending
3005,367,2024-11-13,completed
3006,487,2021-11-10,return_pending
3007,507,2022-08-20,placed
3008,1583,2023-03-17,completed
3009,2552,2021-10-14,return_pending
3010,1236,2022-04-01,shipped
3011,183,2019-08-08,return_pending
3012,3094,2024-07-03,returned
3013,2012,2021-12-18,returned
3014,883,2019-06-25,completed
3015,478,2019-12-21,shipped
3016,1181,2024-11-04,returned
3017,2977,2021-07-12,return_pending
3018,752,2024-02-02,shipped
3019,1256,2022-01-28,shipped
3020,127,2024-12-13,return_pending
3021,1662,2023-06-04,return_pending
3022,1424,2022-11-26,shipped
3023,460,2022-10-15,return_pending
3024,1264,2022-02-03,placed
3025,1221,2024-11-28,shipped
3026,1987,2021-05-29,completed
3027,1489,2023-10-02,shipped
3028,1728,2021-08-03,return_pending
3029,2114,2024-03-06,completed
3030,645,2024-02-19,placed
3031,3060,2022-05-12,returned
3032,943,2023-09-19,completed
3033,2703,2022-07-04,shipped
3034,2143,2023-01-31,placed
3035,564,2021-07-10,return_pending
3036,1381,2022-01-30,placed
3037,1738,2020-06-17,return_pending
3038,2386,2024-02-23,shipped
3039,835,2021-05-12,return_pending
3040,1720,2023-09-20,placed
3041,1639,2019-11-03,completed
3042,2092,2019-02-04,return_pending
3043,1144,2019-06-16,shipped
3044,1052,2021-10-13,returned
3045,2241,2022-10-14,returned
3046,716,2024-04-30,completed
3047,2311,2021-10-23,return_pending
3048,1250,2020-07-13,shipped
3049,1247,2020-12-04,shipped
3050,1928,2022-03-03,completed
3051,1463,2023-07-01,placed
3052,2934,2020-04-30,completed
3053,641,2021-02-16,shipped
3054,2080,2019-06-19,return_pending
3055,1267,2021-10-24,completed
3056,2822,2023-03-16,completed
3057,1871,2022-01-27,shipped
3058,3044,2020-06-07,completed
3059,108,2021-07-09,returned
3060,382,2022-11-14,placed
3061,1842,2022-12-08,completed
3062,2640,2019-11-03,returned
3063,1232,2022-07-16,placed
3064,2887,2022-03-13,completed
3065,1601,2023-03-19,completed
3066,516,2022-05-19,returned
3067,2554,2021-08-14,shipped
3068,205,2019-12-15,completed
3069,123,2022-05-19,returned
3070,2988,2019-07-28,shipped
3071,1039,2024-06-16,returned
3072,2114,2021-04-02,return_pending
3073,2552,2019-03-11,placed
3074,2197,2019-09-01,placed
3075,2653,2023-09-28,returned
3076,1536,2021-10-24,returned
3077,904,2019-06-12,placed
3078,3077,2023-08-21,return_pending
3079,2659,2024-12-29,shipped
3080,1437,2024-07-15,completed
3081,1234,2019-04-27,returned
3082,1432,2023-03-04,completed
3083,1253,2021-02-19,shipped
3084,1875,2024-05-28,placed
3085,781,2024-06-05,return_pending
3086,2638,2021-01-19,completed
3087,2968,2024-11-23,shipped
3088,2475,2021-03-08,placed
3089,1299,2021-12-30,returned
3090,270,2020-04-01,return_pending
3091,1335,2022-02-05,completed
3092,3030,2020-03-21,return_pending
3093,1429,2022-03-04,shipped
3094,1004,2024-07-14,completed
3095,2910,2020-01-16,completed
3096,2041,2024-05-22,placed
3097,1075,2020-05-25,return_pending
3098,3071,2020-11-28,shipped
3099,1325,2021-03-30,returned
3100,555,2019-08-25,completed
3101,866,2019-07-24,returned
3102,2324,2023-09-22,return_pending
3103,1086,2019-05-26,shipped
3104,1958,2023-06-07,placed
3105,646,2020-05-25,completed
3106,1446,2020-09-23,placed
3107,582,2021-10-15,placed
3108,1234,2019-04-06,returned
3109,1362,2024-11-02,returned
3110,2473,2020-12-08,returned
3111,1979,2023-10-03,completed
3112,2673,2021-04-01,completed
3113,260,2023-12-15,completed
3114,1127,2019-07-27,shipped
3115,2606,2023-09-23,returned
3116,907,2020-09-15,shipped
3117,2148,2021-10-26,shipped
3118,122,2024-02-21,shipped
3119,2725,2024-11-05,return_pending
3120,2937,2023-07-25,shipped
3121,1766,2020-04-14,shipped
3122,1500,2023-09-25,placed
3123,713,2021-10-24,returned
3124,1286,2022-11-06,returned
3125,776,2021-05-19,return_pending
3126,687,2023-05-14,return_pending
3127,1360,2024-02-12,returned
3128,1033,2024-01-08,returned
3129,2553,2019-01-31,returned
3130,2854,2024-05-20,shipped
3131,795,2022-08-12,shipped
3132,2740,2020-10-19,placed
3133,2884,2022-01-22,completed
3134,1941,2020-10-15,completed
3135,541,2022-08-03,shipped
3136,547,2021-11-13,shipped
3137,3036,2021-02-19,completed
3138,1290,2020-03-02,placed
3139,2859,2021-01-01,returned
3140,849,2020-10-20,return_pending
3141,2193,2020-06-11,shipped
3142,2216,2022-04-20,shipped
3143,167,2024-01-19,returned
3144,1274,2020-07-16,shipped
3145,2126,2019-09-14,returned
3146,240,2021-05-13,returned
3147,2946,2022-12-07,shipped
3148,1285,2020-08-03,returned
3149,1372,2024-07-10,placed
3150,2163,2020-05-14,placed
3151,615,2019-01-14,shipped
3152,1845,2023-03-16,placed
3153,2791,2024-01-04,shipped
3154,107,2023-08-05,returned
3155,1254,2022-11-15,placed
3156,832,2019-11-03,return_pending
3157,1781,2024-09-18,shipped
3158,2054,2019-08-24,completed
3159,107,2021-06-28,shipped
3160,1591,2021-08-15,completed
3161,774,2019-02-12,return_pending
3162,2350,2023-08-03,return_pending
3163,2379,2024-06-27,shipped
3164,1372,2023-07-17,returned
3165,1953,2019-03-30,placed
3166,612,2024-03-04,shipped
3167,1334,2024-11-14,return_pending
3168,3084,2021-03-21,returned
3169,897,2021-01-08,placed
3170,1722,2024-04-12,completed
3171,1308,2023-12-17,completed
3172,762,2019-10-31,return_pending
3173,341,2019-04-16,return_pending
3174,1735,2024-10-01,returned
3175,1921,2022-09-12,returned
3176,2870,2019-09-19,completed
3177,2498,2021-05-30,return_pending
3178,2393,2019-05-05,returned
3179,2850,2021-08-25,placed
3180,1674,2019-01-27,return_pending
3181,2844,2022-08-10,return_pending
3182,1402,2019-02-02,placed
3183,224,2019-10-11,placed
3184,1728,2023-04-03,placed
3185,1548,2023-04-05,return_pending
3186,2768,2024-07-10,shipped
3187,401,2019-11-26,placed
3188,2433,2021-06-04,returned
3189,2855,2021-05-24,return_pending
3190,2129,2024-03-26,placed
3191,750,2021-01-29,shipped
3192,2798,2021-08-23,completed
3193,2108,2020-10-27,returned
3194,2542,2022-03-19,completed
3195,2095,2019-09-16,completed
3196,2219,2021-09-05,shipped
3197,3078,2019-09-20,placed
3198,833,2019-10-22,shipped
3199,2155,2022-06-23,return_pending
3200,1471,2023-09-27,placed
3201,2962,2022-06-02,shipped
3202,2243,2021-12-01,returned
3203,581,2022-09-24,shipped
3204,1962,2023-04-04,return_pending
3205,1642,2019-02-17,placed
3206,1052,2020-12-27,shipped
3207,2487,2022-03-20,returned
3208,360,2022-07-25,completed
3209,1511,2020-10-01,return_pending
3210,945,2019-01-13,placed
3211,3096,2022-04-11,returned
3212,1064,2021-08-08,returned
3213,714,2021-07-25,return_pending
3214,453,2022-08-17,shipped
3215,593,2021-09-30,returned
3216,1731,2022-12-01,shipped
3217,2108,2019-05-27,shipped
3218,310,2022-09-28,completed
3219,1801,2020-12-19,returned
3220,2677,2024-10-28,placed
3221,540,2019-05-05,return_pending
3222,1489,2023-01-05,returned
3223,860,2024-07-31,completed
3224,215,2020-05-02,shipped
3225,3016,2024-11-24,return_pending
3226,1985,2024-01-19,returned
3227,3015,2022-09-05,shipped
3228,1138,2022-11-12,completed
3229,1655,2024-05-29,placed
3230,708,2021-02-19,returned
3231,1383,2019-05-07,returned
3232,1010,2020-12-20,return_pending
3233,641,2019-11-22,completed
3234,1997,2023-12-08,return_pending
3235,1131,2020-01-05,shipped
3236,2733,2019-07-17,return_pending
3237,1033,2020-09-24,return_pending
3238,1225,2022-08-31,returned
3239,3096,2019-05-30,placed
3240,2389,2020-05-16,returned
3241,510,2019-06-29,shipped
3242,1358,2023-01-29,placed
3243,3035,2019-08-13,shipped
3244,974,2023-08-20,shipped
3245,159,2023-07-03,returned
3246,3013,2021-04-24,shipped
3247,1226,2021-03-12,completed
3248,1957,2020-06-17,shipped
3249,2988,2023-09-23,return_pending
3250,1516,2019-05-16,completed
3251,932,2023-11-10,placed
3252,527,2019-03-18,returned
3253,2307,2019-08-21,shipped
3254,1063,2024-07-19,returned
3255,666,2024-01-13,placed
3256,1855,2020-04-08,shipped
3257,1093,2023-02-11,return_pending
3258,2282,2021-07-19,returned
3259,1432,2023-07-18,shipped
3260,2966,2019-05-23,return_pending
3261,2221,2021-02-23,completed
3262,2832,2024-05-02,return_pending
3263,3026,2021-02-23,return_pending
3264,1753,2022-12-21,shipped
3265,3050,2022-01-22,return_pending
3266,2292,2021-04-16,placed
3267,1379,2020-09-23,placed
3268,914,2024-09-10,shipped
3269,1352,2022-09-20,returned
3270,1946,2022-04-24,completed
3271,2486,2022-02-03,completed
3272,1499,2021-05-31,placed
3273,359,2022-06-19,return_pending
3274,2716,2024-05-03,shipped
3275,1473,2023-09-26,completed
3276,813,2022-06-23,completed
3277,2014,2019-09-26,returned
3278,1512,2020-01-18,shipped
3279,1468,2021-04-04,returned
3280,2741,2024-10-22,returned
3281,2449,2024-03-18,returned
3282,276,2023-01-28,return_pending
3283,2651,2023-04-29,return_pending
3284,305,2022-02-25,placed
3285,1659,2024-12-12,placed
3286,2260,2023-04-22,return_pending
3287,657,2019-05-08,shipped
3288,1391,2020-05-03,shipped
3289,3061,2020-10-29,shipped
3290,1168,2020-03-01,shipped
3291,603,2020-05-24,completed
3292,611,2024-06-18,shipped
3293,784,2023-03-07,completed
3294,2859,2022-07-26,placed
3295,1292,2019-01-10,return_pending
3296,1884,2021-11-08,returned
3297,1307,2019-11-15,placed
3298,667,2019-01-03,placed
3299,2382,2022-04-02,shipped
3300,3012,2024-09-10,returned
3301,1053,2024-06-30,return_pending
3302,1308,2022-07-03,placed
3303,108,2019-04-29,shipped
3304,2854,2022-06-03,shipped
3305,2824,2019-09-05,return_pending
3306,227,2020-01-02,returned
3307,937,2024-10-26,completed
3308,989,2019-10-16,shipped
3309,549,2020-12-20,shipped
3310,628,2019-02-15,return_pending
3311,1360,2023-03-21,returned
3312,3003,2019-02-11,completed
3313,1689,2020-06-27,return_pending
3314,191,2024-04-15,returned
3315,1915,2024-09-27,returned
3316,140,2023-01-21,return_pending
3317,2400,2020-04-05,return_pending
3318,911,2021-02-27,returned
3319,1997,2024-02-29,returned
3320,114,2024-04-30,shipped
3321,1553,2020-01-26,returned
3322,692,2019-03-27,return_pending
3323,2187,2022-08-27,placed
3324,986,2020-10-27,returned
3325,525,2024-09-16,shipped
3326,3017,2022-01-03,return_pending
3327,2788,2024-05-19,placed
3328,477,2019-07-13,shipped
3329,2971,2022-04-28,completed
3330,975,2021-03-31,completed
3331,224,2019-10-08,placed
3332,2241,2021-05-04,placed
3333,1697,2020-07-12,return_pending
3334,1515,2022-07-18,shipped
3335,631,2024-01-11,returned
3336,2612,2021-01-13,return_pending
3337,2159,2019-04-28,completed
3338,2350,2022-08-22,completed
3339,568,2020-03-27,returned
3340,2275,2020-11-12,placed
3341,1899,2022-06-28,shipped
3342,3067,2022-12-09,returned
3343,2706,2020-10-03,return_pending
3344,683,2020-02-03,returned
3345,2342,2023-09-28,completed
3346,2113,2021-11-20,shipped
3347,101,2024-10-04,return_pending
3348,967,2023-01-18,returned
3349,884,2024-06-20,shipped
3350,217,2022-01-16,completed
3351,1992,2024-01-07,shipped
3352,212,2021-12-21,shipped
3353,2928,2024-11-29,placed
3354,2825,2019-03-29,returned
3355,1328,2023-01-18,return_pending
3356,765,2019-03-07,return_pending
3357,738,2021-01-05,returned
3358,483,2021-08-21,returned
3359,2408,2022-11-04,shipped
3360,157,2021-01-14,shipped
3361,615,2023-06-13,completed
3362,2539,2024-06-14,completed
3363,1801,2020-01-04,completed
3364,2977,2019-07-01,placed
3365,712,2024-11-26,placed
3366,2514,2021-11-07,completed
3367,1547,2020-01-04,returned
3368,1979,2019-05-22,returned
3369,1409,2021-05-30,completed
3370,2896,2020-09-08,returned
3371,945,2022-07-31,return_pending
3372,2153,2022-03-28,shipped
3373,2272,2021-05-07,placed
3374,1045,2019-05-12,shipped
3375,1069,2022-09-01,returned
3376,129,2024-07-16,completed
3377,934,2024-08-27,return_pending
3378,2008,2023-10-21,shipped
3379,193,2022-10-25,returned
3380,2459,2024-04-01,placed
3381,625,2023-06-17,returned
3382,648,2023-07-29,return_pending
3383,1448,2019-05-14,returned
3384,1805,2023-12-01,return_pending
3385,2623,2023-03-03,return_pending
3386,2499,2020-03-29,placed
3387,3046,2021-12-28,return_pending
3388,1178,2019-04-13,completed
3389,948,2023-11-01,returned
3390,1588,2022-04-25,placed
3391,945,2022-01-07,completed
3392,131,2022-09-20,placed
3393,2898,2023-01-03,completed
3394,2761,2023-01-23,shipped
3395,737,2024-03-14,completed
3396,992,2019-07-26,placed
3397,1230,2021-08-25,returned
3398,533,2019-06-18,return_pending
3399,410,2022-10-28,completed
3400,2887,2020-01-07,return_pending
3401,2846,2024-06-15,returned
3402,1471,2019-04-30,return_pending
3403,994,2021-10-06,returned
3404,2498,2024-11-26,completed
3405,2087,2021-01-20,return_pending
3406,418,2022-05-03,placed
3407,2847,2021-12-26,completed
3408,1040,2022-04-04,placed
3409,3030,2024-08-16,placed
3410,2173,2024-07-15,shipped
3411,3001,2019-10-23,return_pending
3412,3025,2024-10-14,shipped
3413,382,2023-11-30,shipped
3414,2966,2019-02-03,shipped
3415,2136,2021-03-07,return_pending
3416,2322,2023-05-09,shipped
3417,650,2024-05-17,completed
3418,1063,2024-04-16,placed
3419,1139,2023-08-05,completed
3420,1439,2022-09-25,returned
3421,2382,2019-09-14,completed
3422,2272,2019-09-01,shipped
3423,530,2023-01-01,return_pending
3424,1874,2024-09-27,shipped
3425,140,2020-03-26,return_pending
3426,2852,2023-01-10,return_pending
3427,1971,2024-05-28,placed
3428,1091,2019-06-05,returned
3429,1645,2024-09-01,shipped
3430,2050,2024-01-11,returned
3431,787,2024-09-30,return_pending
3432,2011,2023-12-22,placed
3433,1659,2020-11-09,placed
3434,2568,2020-08-10,shipped
3435,629,2020-06-15,returned
3436,279,2019-10-19,placed
3437,1158,2023-07-09,shipped
3438,549,2024-07-03,shipped
3439,1773,2024-06-11,placed
3440,1250,2020-06-04,return_pending
3441,3059,2022-01-14,completed
3442,2105,2023-01-24,returned
3443,559,2022-05-18,completed
3444,2898,2020-05-31,placed
3445,1832,2024-07-20,completed
3446,961,2024-02-20,shipped
3447,2939,2022-10-13,returned
3448,1764,2023-06-30,shipped
3449,1984,2024-07-14,completed
3450,1580,2019-06-06,shipped
3451,2024,2020-03-09,completed
3452,481,2022-08-28,shipped
3453,1266,2020-03-05,completed
3454,2263,2021-12-14,shipped
3455,2991,2022-06-05,placed
3456,1025,2022-04-04,shipped
3457,2982,2022-07-28,returned
3458,304,2021-06-13,return_pending
3459,978,2019-09-02,returned
3460,2425,2022-06-04,shipped
3461,1348,2020-04-17,placed
3462,2290,2021-05-29,shipped
3463,1965,2021-12-28,placed
3464,534,2022-01-12,placed
3465,3074,2019-12-26,placed
3466,1006,2023-11-04,returned
3467,2190,2021-06-18,placed
3468,505,2023-03-11,shipped
3469,3045,2021-09-11,shipped
3470,1626,2020-04-29,placed
3471,2454,2021-05-05,completed
3472,1137,2020-07-13,completed
3473,2957,2020-09-22,placed
3474,2495,2024-12-07,shipped
3475,2640,2024-06-07,return_pending
3476,1963,2022-04-23,completed
3477,149,2020-08-03,shipped
3478,2328,2020-11-21,shipped
3479,2849,2020-10-25,return_pending
3480,2718,2019-01-18,completed
3481,2633,2020-12-01,placed
3482,1647,2019-10-27,shipped
3483,757,2023-09-02,shipped
3484,1313,2023-06-16,placed
3485,2360,2024-10-09,placed
3486,1597,2024-09-19,returned
3487,1217,2019-01-29,returned
3488,3095,2024-08-31,return_pending
3489,1179,2022-01-01,placed
3490,120,2020-07-10,placed
3491,1462,2022-07-27,return_pending
3492,1579,2020-09-04,placed
3493,2141,2019-11-19,shipped
3494,2309,2019-09-20,completed
3495,2490,2022-12-27,return_pending
3496,2572,2020-06-06,returned
3497,819,2019-05-11,return_pending
