id,order_id,payment_method,amount
3208,4659,credit_card,2
3209,1268,credit_card,629
3210,1511,bank_transfer,2
3211,2713,gift_card,2
3212,422,credit_card,2
3213,1472,gift_card,1361
3214,3781,bank_transfer,2
3215,2268,bank_transfer,1089
3216,3761,credit_card,2
3217,4036,coupon,2
3218,2920,gift_card,2
3219,3258,credit_card,2
3220,119,credit_card,2
3221,3683,gift_card,2
3222,1631,gift_card,1155
3223,390,gift_card,2
3224,4114,gift_card,403
3225,4811,coupon,2
3226,2639,bank_transfer,2278
3227,3520,coupon,1887
3228,4372,coupon,2030
3229,3106,bank_transfer,761
3230,2443,credit_card,2
3231,1305,gift_card,2
3232,4340,credit_card,1981
3233,687,gift_card,1204
3234,1112,credit_card,2028
3235,904,bank_transfer,1744
3236,617,credit_card,2461
3237,1830,coupon,2473
3238,1088,coupon,237
3239,1631,credit_card,2
3240,175,coupon,2
3241,180,gift_card,1188
3242,2422,coupon,2
3243,959,credit_card,2
3244,1095,bank_transfer,1123
3245,1770,gift_card,2885
3246,124,credit_card,2
3247,2500,credit_card,2
3248,4505,credit_card,2
3249,109,coupon,1557
3250,723,bank_transfer,603
3251,1436,gift_card,1688
3252,578,credit_card,596
3253,2616,gift_card,1329
3254,3779,bank_transfer,2624
3255,2051,coupon,2
3256,3208,coupon,2
3257,4736,coupon,2
3258,4849,gift_card,2
3259,209,credit_card,2116
3260,4402,coupon,2
3261,922,coupon,185
3262,3663,coupon,2
3263,3767,coupon,1912
3264,1618,bank_transfer,816
3265,3216,coupon,2
3266,3689,credit_card,2
3267,3868,gift_card,2790
3268,1059,bank_transfer,2
3269,4230,coupon,2
3270,4750,coupon,2
3271,2646,coupon,2
3272,2792,gift_card,2
3273,4350,credit_card,2
3274,2349,coupon,1974
3275,2266,coupon,2
3276,2194,bank_transfer,2200
3277,4318,credit_card,2280
3278,724,bank_transfer,2
3279,1362,credit_card,1401
3280,2429,credit_card,2829
3281,752,coupon,2
3282,4943,bank_transfer,2
3283,1351,gift_card,2
3284,2209,bank_transfer,2087
3285,1834,gift_card,2
3286,2947,gift_card,137
3287,2251,credit_card,2
3288,4173,credit_card,2
3289,4756,coupon,1527
3290,418,gift_card,2
3291,2016,coupon,2006
3292,1088,bank_transfer,2
3293,3829,credit_card,2
3294,243,bank_transfer,2
3295,4955,credit_card,2
3296,1378,bank_transfer,1429
3297,4339,bank_transfer,1228
3298,4117,bank_transfer,124
3299,1459,credit_card,538
3300,2731,gift_card,2699
3301,4340,bank_transfer,2
3302,3782,bank_transfer,2
3303,3600,bank_transfer,975
3304,4086,credit_card,240
3305,3193,credit_card,2
3306,474,coupon,659
3307,3202,bank_transfer,606
3308,2942,credit_card,2
3309,2634,coupon,318
3310,3136,coupon,1460
3311,1067,coupon,706
3312,1422,bank_transfer,1219
3313,1597,gift_card,470
3314,5007,gift_card,1121
3315,4388,coupon,2944
3316,1560,credit_card,1896
3317,2068,bank_transfer,2
3318,2901,credit_card,2735
3319,2748,credit_card,506
3320,4029,gift_card,2
3321,628,bank_transfer,2
3322,2336,credit_card,2896
3323,3862,coupon,2
3324,1114,gift_card,2
3325,4303,credit_card,137
3326,910,coupon,2
3327,2864,credit_card,593
3328,2473,credit_card,1156
3329,1298,coupon,2
3330,2403,bank_transfer,111
3331,1931,coupon,2
3332,2921,coupon,2618
3333,2009,coupon,2
3334,3355,gift_card,2
3335,4659,bank_transfer,2
3336,1562,coupon,2
3337,672,coupon,249
3338,3368,coupon,2
3339,1325,credit_card,776
3340,2297,bank_transfer,2
3341,1263,bank_transfer,2
3342,582,coupon,2412
3343,1680,credit_card,2
3344,2700,coupon,1916
3345,2662,gift_card,713
3346,4958,coupon,1676
3347,1228,gift_card,2
3348,289,coupon,2246
3349,4455,coupon,2
3350,1500,bank_transfer,2
3351,260,gift_card,2
3352,2063,credit_card,2
3353,4872,gift_card,2845
3354,1367,credit_card,2838
3355,1263,credit_card,2
3356,1113,coupon,939
3357,2257,credit_card,803
3358,1157,credit_card,2656
3359,2213,gift_card,2
3360,526,bank_transfer,2
3361,2912,credit_card,2430
3362,3757,gift_card,2
3363,1139,bank_transfer,2092
3364,1302,coupon,2
3365,4633,gift_card,2
3366,2121,credit_card,2383
3367,1610,credit_card,1772
3368,2400,coupon,2
3369,984,gift_card,1308
3370,2887,gift_card,2
3371,1932,credit_card,177
3372,1601,gift_card,2
3373,3537,coupon,2
3374,1267,gift_card,2
3375,5099,credit_card,1677
3376,2813,coupon,2
3377,5034,bank_transfer,2
3378,1632,coupon,2583
3379,5078,gift_card,2657
3380,1649,gift_card,2
3381,4904,credit_card,2
3382,972,bank_transfer,2
3383,435,bank_transfer,2
3384,751,coupon,791
3385,1631,credit_card,2
3386,655,coupon,2195
3387,4619,coupon,2
3388,2247,gift_card,2
3389,2256,credit_card,2
3390,333,credit_card,2
3391,879,gift_card,2
3392,4416,bank_transfer,2
3393,822,coupon,2758
3394,447,credit_card,2
3395,2707,gift_card,1781
3396,1093,credit_card,2165
3397,3631,coupon,2
3398,3230,bank_transfer,2
3399,2227,coupon,607
3400,1740,coupon,2
3401,927,gift_card,2
3402,939,gift_card,2
3403,716,coupon,2575
3404,4206,coupon,2
3405,3707,credit_card,2
3406,533,gift_card,1531
3407,425,coupon,2021
3408,3779,gift_card,1611
3409,4683,credit_card,2
3410,3168,bank_transfer,892
3411,4863,coupon,2
3412,2920,bank_transfer,2
3413,762,bank_transfer,1485
3414,4156,coupon,2
3415,3209,gift_card,851
3416,731,coupon,2974
3417,3349,bank_transfer,2226
3418,3499,gift_card,360
3419,3570,coupon,967
3420,3676,credit_card,2719
3421,1208,gift_card,1992
3422,473,gift_card,2
3423,547,bank_transfer,2
3424,3101,bank_transfer,1869
3425,3129,credit_card,732
3426,3446,gift_card,1787
3427,4702,credit_card,2
3428,4729,credit_card,2
3429,4529,gift_card,2
3430,3989,gift_card,2
3431,2099,credit_card,661
3432,759,bank_transfer,2
3433,464,bank_transfer,2228
3434,3602,credit_card,2
3435,2242,coupon,2845
3436,3983,credit_card,346
3437,4503,gift_card,2
3438,3255,coupon,916
3439,2980,bank_transfer,429
3440,1211,bank_transfer,2
3441,1890,credit_card,2
3442,2543,bank_transfer,2783
3443,2038,coupon,2
3444,5043,coupon,2757
3445,3881,bank_transfer,2303
3446,2937,bank_transfer,2
3447,2673,gift_card,2
3448,4327,credit_card,2
3449,753,coupon,1199
3450,4746,bank_transfer,763
3451,1395,coupon,2
3452,3536,gift_card,2385
3453,2135,coupon,1434
3454,1317,gift_card,2
3455,3847,credit_card,2607
3456,3853,gift_card,244
3457,2972,bank_transfer,139
3458,981,credit_card,1335
3459,446,credit_card,2130
3460,356,gift_card,1715
3461,2547,credit_card,2
3462,4433,coupon,950
3463,3761,gift_card,2
3464,4248,coupon,2
3465,3625,bank_transfer,973
3466,3083,gift_card,1624
3467,1775,bank_transfer,528
3468,3251,bank_transfer,2
3469,884,coupon,2
3470,3223,gift_card,1162
3471,2674,coupon,1472
3472,193,bank_transfer,2320
3473,3716,bank_transfer,2
3474,1990,gift_card,280
3475,182,gift_card,2
3476,2500,bank_transfer,2
3477,868,coupon,2
3478,915,bank_transfer,2
3479,1508,coupon,2
3480,4856,credit_card,2678
3481,753,credit_card,2
3482,677,coupon,2
3483,3965,bank_transfer,2324
3484,2347,bank_transfer,2
3485,4827,bank_transfer,2103
3486,3010,credit_card,2
3487,4786,gift_card,2
3488,3812,coupon,2
3489,3476,gift_card,2
3490,5079,bank_transfer,2
3491,1903,coupon,2
3492,4716,coupon,2877
3493,344,gift_card,1509
3494,4143,coupon,2
3495,1931,coupon,2
3496,3510,coupon,1668
3497,3899,coupon,1611
3498,2178,bank_transfer,1014
3499,3925,bank_transfer,2992
3500,3457,gift_card,2
3501,3071,credit_card,2
3502,4339,gift_card,811
3503,2337,coupon,2624
3504,3841,bank_transfer,2349
3505,2623,bank_transfer,2
3506,2331,credit_card,2
3507,2165,credit_card,2
3508,3935,credit_card,397
3509,2237,gift_card,2
3510,2426,coupon,1057
3511,3203,bank_transfer,2403
3512,4572,bank_transfer,2
3513,1217,gift_card,994
3514,3521,coupon,2
3515,176,bank_transfer,537
3516,3059,credit_card,918
3517,3901,credit_card,2963
3518,3798,gift_card,2
3519,4343,bank_transfer,2
3520,263,gift_card,2
3521,3458,gift_card,2799
3522,167,coupon,2
3523,1218,coupon,2
3524,4381,coupon,2
3525,2667,gift_card,1010
3526,417,bank_transfer,2324
3527,3475,coupon,2268
3528,5074,credit_card,2
3529,1408,coupon,2
3530,471,bank_transfer,2
3531,3924,coupon,1218
3532,543,coupon,2867
3533,3867,credit_card,2383
3534,4786,bank_transfer,2813
3535,2570,coupon,2
3536,1627,bank_transfer,2052
3537,859,bank_transfer,2
3538,2855,coupon,2474
3539,1643,bank_transfer,850
3540,3412,credit_card,2
3541,714,credit_card,353
3542,1564,coupon,2
3543,452,gift_card,374
3544,4387,bank_transfer,1921
3545,2225,gift_card,2
3546,4429,coupon,2
3547,4112,gift_card,2116
3548,3460,coupon,2
3549,490,credit_card,1568
3550,1750,bank_transfer,2
3551,2777,credit_card,828
3552,392,gift_card,2
3553,3624,coupon,2
3554,2363,bank_transfer,2
3555,3636,bank_transfer,2
3556,4034,credit_card,773
3557,3876,bank_transfer,2787
3558,1227,gift_card,1909
3559,254,gift_card,1412
3560,2257,gift_card,1684
3561,4625,gift_card,2
3562,324,coupon,2
3563,4364,gift_card,2556
3564,4820,bank_transfer,2444
3565,4094,gift_card,2
3566,4547,bank_transfer,797
3567,1007,gift_card,2
3568,4954,coupon,918
3569,2001,credit_card,2
3570,3000,credit_card,2
3571,353,coupon,1024
3572,3249,coupon,2
3573,2131,bank_transfer,2725
3574,4388,coupon,2893
3575,3859,bank_transfer,403
3576,2609,credit_card,2644
3577,546,gift_card,2090
3578,4368,bank_transfer,1735
3579,2680,coupon,2
3580,2510,coupon,794
3581,491,bank_transfer,2725
3582,4953,gift_card,1504
3583,1917,gift_card,1940
3584,3336,coupon,521
3585,1917,bank_transfer,2
3586,4944,gift_card,2
3587,1268,credit_card,2
3588,4782,credit_card,2
3589,4512,gift_card,2943
3590,669,bank_transfer,1321
3591,1381,bank_transfer,2
3592,2659,bank_transfer,2
3593,4403,coupon,941
3594,2797,bank_transfer,1752
3595,4876,bank_transfer,2
3596,1903,credit_card,2
3597,1968,bank_transfer,1382
3598,3287,coupon,2
3599,572,bank_transfer,2569
3600,3581,bank_transfer,1962
3601,310,gift_card,2376
3602,2029,bank_transfer,133
3603,3491,credit_card,2665
3604,681,bank_transfer,2
3605,3039,bank_transfer,2
3606,722,gift_card,1470
3607,3166,credit_card,2920
3608,3564,credit_card,2347
3609,1075,bank_transfer,900
3610,1902,gift_card,566
3611,1098,gift_card,2
3612,4305,bank_transfer,1434
3613,4243,credit_card,2
3614,4387,bank_transfer,2
3615,2143,gift_card,2
3616,4212,gift_card,2
3617,4515,coupon,2485
3618,2935,coupon,2
3619,204,coupon,2
3620,1271,gift_card,502
3621,1619,credit_card,817
3622,2985,credit_card,1569
3623,4055,credit_card,522
3624,3789,bank_transfer,2
3625,4286,coupon,1655
3626,3347,gift_card,2
3627,2006,bank_transfer,1784
3628,268,bank_transfer,2
3629,1355,credit_card,343
3630,1004,credit_card,2
3631,3852,coupon,445
3632,3479,gift_card,2
3633,3309,credit_card,182
3634,4305,gift_card,2
3635,2812,credit_card,2
3636,616,credit_card,1581
3637,1546,bank_transfer,2
3638,3997,coupon,2
3639,348,credit_card,1795
3640,4828,bank_transfer,2
3641,3988,gift_card,2
3642,4175,gift_card,2
3643,2482,coupon,1472
3644,270,gift_card,2
3645,418,coupon,2
3646,3161,gift_card,1827
3647,2233,credit_card,1607
3648,2250,coupon,2
3649,1508,bank_transfer,2
3650,1776,bank_transfer,2
3651,1713,coupon,616
3652,1765,coupon,2
3653,3125,credit_card,1870
3654,1632,credit_card,2
3655,4654,credit_card,2757
3656,1315,coupon,2855
3657,3165,coupon,1848
3658,1723,bank_transfer,2865
3659,740,credit_card,530
3660,390,gift_card,2485
3661,5053,gift_card,2
3662,3679,bank_transfer,2
3663,1344,bank_transfer,2
3664,4488,credit_card,214
3665,2552,bank_transfer,1331
3666,3845,bank_transfer,215
3667,3710,gift_card,1647
3668,4123,credit_card,2
3669,1118,coupon,1849
3670,345,coupon,2
3671,4447,bank_transfer,2
3672,4622,credit_card,2
3673,1215,credit_card,304
3674,5020,gift_card,1190
3675,4598,bank_transfer,2
3676,2529,gift_card,2
3677,1169,coupon,2531
3678,3859,credit_card,2
3679,1177,gift_card,2167
3680,3857,coupon,2
3681,1958,gift_card,1268
3682,4436,gift_card,2
3683,3572,gift_card,2
3684,776,coupon,2
3685,2163,gift_card,2
3686,4059,gift_card,2
3687,2986,bank_transfer,2
3688,3289,bank_transfer,2
3689,5069,coupon,2
3690,1535,gift_card,2
3691,182,gift_card,1183
3692,3733,bank_transfer,1780
3693,2159,bank_transfer,2
3694,4724,credit_card,1536
3695,5026,gift_card,2
3696,2724,credit_card,2
3697,4265,coupon,1603
3698,1024,gift_card,935
3699,3767,coupon,797
3700,1620,bank_transfer,2
3701,4892,gift_card,1322
3702,390,credit_card,407
3703,1932,credit_card,2
3704,2987,gift_card,984
3705,4044,coupon,2
3706,970,bank_transfer,2
3707,4763,gift_card,2243
3708,1388,credit_card,948
3709,975,gift_card,2
3710,445,gift_card,2
3711,3223,gift_card,495
3712,3026,bank_transfer,2
3713,1214,coupon,1466
3714,1197,gift_card,2199
3715,1431,gift_card,2
3716,729,coupon,2
3717,303,coupon,2
3718,2401,bank_transfer,2
3719,284,credit_card,1729
3720,1356,bank_transfer,2
3721,4758,credit_card,2
3722,3359,credit_card,547
3723,4903,bank_transfer,1564
3724,2960,credit_card,2
3725,4185,coupon,2
3726,2522,credit_card,2
3727,2486,credit_card,2028
3728,4670,gift_card,872
3729,503,credit_card,437
3730,4710,bank_transfer,2
3731,3033,credit_card,1931
3732,2686,gift_card,2919
3733,943,coupon,2495
3734,3774,credit_card,291
3735,1428,gift_card,2
3736,1683,credit_card,2
3737,2922,gift_card,1505
3738,3700,bank_transfer,389
3739,2717,gift_card,2
3740,108,gift_card,2
3741,2048,gift_card,2
3742,2526,bank_transfer,2
3743,4705,bank_transfer,427
3744,2716,credit_card,1733
3745,3103,credit_card,2084
3746,3553,gift_card,2
3747,3988,credit_card,1355
3748,3074,coupon,2
3749,2410,bank_transfer,2355
3750,3355,gift_card,2
3751,2266,bank_transfer,2
3752,2478,credit_card,1738
3753,1888,gift_card,2
3754,1157,gift_card,2162
3755,4197,coupon,1546
3756,1839,coupon,2
3757,2484,credit_card,1301
3758,4667,gift_card,307
3759,3193,coupon,2
3760,1370,coupon,2848
3761,1262,bank_transfer,2816
3762,540,gift_card,1162
3763,2615,gift_card,922
3764,4608,credit_card,2526
3765,2633,coupon,2
3766,1956,credit_card,2
3767,3253,bank_transfer,2
3768,1028,coupon,455
3769,1113,coupon,2
3770,1899,gift_card,1559
3771,1420,bank_transfer,614
3772,409,gift_card,2
3773,945,credit_card,2
3774,2956,coupon,2
3775,2661,gift_card,2
3776,1984,gift_card,2
3777,3417,coupon,867
3778,2343,bank_transfer,493
3779,1668,coupon,2
3780,2835,credit_card,2
3781,2632,gift_card,2
3782,2319,coupon,2
3783,1920,gift_card,2
3784,145,coupon,626
3785,258,bank_transfer,663
3786,4889,bank_transfer,1956
3787,1929,gift_card,2
3788,2576,coupon,141
3789,2553,bank_transfer,472
3790,4989,credit_card,2
3791,5065,credit_card,2
3792,3488,credit_card,2
3793,3962,credit_card,2
3794,2519,bank_transfer,2
3795,373,bank_transfer,2
3796,1528,gift_card,2
3797,4081,credit_card,2
3798,1381,coupon,1783
3799,874,credit_card,2
3800,1147,coupon,2
3801,1862,credit_card,528
3802,3488,coupon,418
3803,2407,coupon,2
3804,4590,credit_card,2
3805,3186,credit_card,136
3806,353,bank_transfer,2
3807,3634,coupon,2
3808,2122,coupon,2
3809,1776,gift_card,2
3810,4670,coupon,1731
3811,1015,bank_transfer,959
3812,723,bank_transfer,1999
3813,459,coupon,2760
3814,1473,bank_transfer,349
3815,1832,coupon,2
3816,2903,credit_card,2126
3817,778,credit_card,2227
3818,2561,gift_card,2
3819,3099,coupon,2
3820,3585,credit_card,217
3821,2249,gift_card,2
3822,2351,credit_card,1629
3823,4376,bank_transfer,280
3824,4320,coupon,2
3825,597,credit_card,2
3826,3082,bank_transfer,2957
3827,1811,gift_card,2374
3828,275,gift_card,2
3829,1745,gift_card,2
3830,2857,credit_card,2
3831,4260,credit_card,2496
3832,1704,coupon,243
3833,4573,credit_card,2
3834,3783,credit_card,997
3835,2022,gift_card,2
3836,1368,credit_card,2
3837,3819,coupon,2439
3838,4362,coupon,628
3839,1218,coupon,2
3840,5003,bank_transfer,1334
3841,210,bank_transfer,2
3842,4507,gift_card,2
3843,710,bank_transfer,2
3844,2656,credit_card,2126
3845,1169,bank_transfer,1343
3846,477,coupon,1841
3847,3522,credit_card,2
3848,1911,bank_transfer,783
3849,2472,gift_card,1623
3850,2027,bank_transfer,2
3851,4731,credit_card,2415
3852,2341,coupon,2556
3853,226,bank_transfer,274
3854,3521,gift_card,2
3855,4471,credit_card,2598
3856,1384,gift_card,2
3857,105,coupon,2
3858,1523,gift_card,194
3859,1561,gift_card,2
3860,3703,coupon,1451
3861,1827,bank_transfer,2
3862,2535,gift_card,2921
3863,2477,coupon,2240
3864,4680,bank_transfer,2
3865,889,credit_card,2
3866,1700,coupon,102
3867,2396,credit_card,887
3868,4112,bank_transfer,2
3869,3215,coupon,2930
3870,1612,credit_card,2
3871,1472,bank_transfer,2389
3872,2282,bank_transfer,2
3873,2338,credit_card,227
3874,1116,credit_card,2
3875,3226,credit_card,2679
3876,3013,coupon,2
3877,5067,gift_card,247
3878,1983,gift_card,2
3879,603,bank_transfer,2
3880,433,credit_card,2
3881,1499,bank_transfer,2
3882,4692,bank_transfer,2185
3883,377,bank_transfer,2279
3884,5061,coupon,1109
3885,3537,coupon,119
3886,4933,credit_card,453
3887,1749,gift_card,2
3888,4949,gift_card,2
3889,3943,coupon,2
3890,3609,gift_card,523
3891,4596,bank_transfer,1838
3892,4719,gift_card,2
3893,4884,gift_card,2
3894,1729,credit_card,437
3895,2521,coupon,2178
3896,2787,coupon,2
3897,4578,gift_card,1620
3898,2819,coupon,2
3899,123,coupon,2
3900,5090,bank_transfer,2
3901,955,coupon,2
3902,4023,coupon,2376
3903,2102,gift_card,2
3904,2390,gift_card,2
3905,3986,gift_card,1620
3906,2532,credit_card,1328
3907,453,credit_card,983
3908,2005,credit_card,1053
3909,894,bank_transfer,1826
3910,4535,gift_card,2
3911,1037,coupon,2
3912,2519,credit_card,2
3913,1265,bank_transfer,2563
3914,4950,bank_transfer,2
3915,4947,coupon,2
3916,721,gift_card,2
3917,4136,bank_transfer,2
3918,3349,credit_card,2
3919,4178,bank_transfer,2
3920,2351,bank_transfer,2
3921,4707,coupon,2173
3922,4206,coupon,595
3923,414,bank_transfer,1223
3924,3315,coupon,2
3925,4748,coupon,2
3926,250,credit_card,434
3927,4526,credit_card,2
3928,2579,gift_card,259
3929,4190,gift_card,937
3930,520,credit_card,945
3931,4740,credit_card,1753
3932,1469,gift_card,1301
3933,784,gift_card,2247
3934,280,bank_transfer,2
3935,2154,gift_card,2
3936,2661,bank_transfer,377
3937,4990,bank_transfer,2754
3938,3014,coupon,2
3939,1811,gift_card,690
3940,1296,gift_card,478
3941,1598,coupon,2514
3942,3906,credit_card,2
3943,4669,coupon,2
3944,531,bank_transfer,2
3945,1311,coupon,2
3946,3568,gift_card,2219
3947,4753,coupon,2
3948,2080,bank_transfer,2
3949,3027,bank_transfer,1193
3950,3191,gift_card,2
3951,247,credit_card,2
3952,137,credit_card,1605
3953,3403,gift_card,2
3954,4236,credit_card,192
3955,3141,credit_card,2
3956,3425,bank_transfer,586
3957,2132,coupon,428
3958,2035,bank_transfer,654
3959,245,bank_transfer,1101
3960,4524,gift_card,302
3961,4417,bank_transfer,2
3962,3341,bank_transfer,2256
3963,2936,gift_card,2704
3964,1090,credit_card,2
3965,674,bank_transfer,2
3966,3062,bank_transfer,2
3967,2583,credit_card,2678
3968,624,bank_transfer,2
3969,4330,coupon,428
3970,2361,gift_card,2
3971,3888,gift_card,2
3972,1390,bank_transfer,2
3973,4340,coupon,2
3974,756,bank_transfer,444
3975,2554,bank_transfer,2
3976,906,gift_card,465
3977,4722,coupon,2
3978,4304,coupon,2294
3979,2646,bank_transfer,1374
3980,605,credit_card,2
3981,3367,bank_transfer,2
3982,2984,coupon,2
3983,2844,bank_transfer,2581
3984,1694,credit_card,2
3985,474,gift_card,2
3986,4704,bank_transfer,2
3987,3679,bank_transfer,2
3988,236,bank_transfer,213
3989,2293,credit_card,2
3990,2708,bank_transfer,2
3991,1973,bank_transfer,1058
3992,1326,credit_card,2
3993,2817,coupon,2
3994,1272,coupon,1981
3995,4769,bank_transfer,1055
3996,1688,coupon,2614
3997,4500,bank_transfer,2005
3998,5015,credit_card,2
3999,4721,coupon,2430
4000,2113,bank_transfer,2029
4001,4200,credit_card,2
4002,4634,coupon,2
4003,1234,coupon,2
4004,3333,gift_card,2
4005,5039,credit_card,1711
4006,889,coupon,2595
4007,4153,credit_card,2
4008,3539,coupon,2
4009,3559,bank_transfer,2666
4010,627,gift_card,2
4011,1314,bank_transfer,2310
4012,3320,credit_card,2
4013,1959,bank_transfer,1782
4014,705,coupon,1135
4015,2695,bank_transfer,534
4016,5076,bank_transfer,2
4017,216,coupon,686
4018,3625,credit_card,2
4019,3352,credit_card,2
4020,4138,gift_card,885
4021,231,bank_transfer,2
4022,736,bank_transfer,2
4023,5022,credit_card,2570
4024,4130,bank_transfer,2
4025,3106,bank_transfer,930
4026,1772,coupon,2
4027,4576,gift_card,1911
4028,4853,coupon,2
4029,708,gift_card,2
4030,4325,credit_card,1209
4031,3414,credit_card,268
4032,2932,coupon,1582
4033,1006,gift_card,733
4034,1748,bank_transfer,1533
4035,3181,gift_card,441
4036,4523,bank_transfer,2180
4037,801,coupon,2
4038,171,credit_card,2
4039,1772,gift_card,2
4040,980,credit_card,2
4041,3521,credit_card,2
4042,2281,bank_transfer,967
4043,2928,bank_transfer,1258
4044,386,credit_card,2715
4045,5050,credit_card,2
4046,3183,coupon,2159
4047,2100,bank_transfer,907
4048,2080,coupon,2448
4049,2279,bank_transfer,954
4050,1920,bank_transfer,2722
4051,1281,bank_transfer,2
4052,4053,bank_transfer,2
4053,3208,coupon,2
4054,4880,gift_card,2
4055,1854,bank_transfer,2
4056,1733,gift_card,2
4057,3916,coupon,208
4058,1604,credit_card,2
4059,2503,credit_card,2
4060,4094,gift_card,2
4061,415,coupon,2612
4062,721,bank_transfer,1046
4063,2319,gift_card,2
4064,627,bank_transfer,2
4065,1100,credit_card,2
4066,2209,credit_card,2
4067,979,credit_card,805
4068,4545,bank_transfer,1450
4069,768,credit_card,2
4070,3230,coupon,1635
4071,3654,credit_card,2
4072,3265,gift_card,2
4073,945,gift_card,1766
4074,3921,coupon,2
4075,1424,coupon,2
4076,2375,bank_transfer,2
4077,3898,credit_card,2
4078,821,bank_transfer,2
4079,415,coupon,1648
4080,2037,gift_card,2198
4081,3894,credit_card,2
4082,1374,credit_card,2
4083,499,bank_transfer,2
4084,1185,credit_card,514
4085,1565,credit_card,1364
4086,1457,gift_card,2
4087,1464,coupon,2
4088,1644,gift_card,699
4089,4598,coupon,2212
4090,1158,gift_card,1104
4091,3511,coupon,1369
4092,3013,coupon,1769
4093,3845,coupon,1269
4094,1933,coupon,939
4095,4563,gift_card,1719
4096,4176,bank_transfer,2
4097,2658,coupon,2
4098,260,bank_transfer,374
4099,3493,bank_transfer,2
4100,736,credit_card,1643
4101,3384,bank_transfer,299
4102,4558,gift_card,2
4103,4927,credit_card,1895
4104,2872,coupon,613
4105,2806,coupon,2
4106,2706,credit_card,2
4107,4913,bank_transfer,2271
4108,3345,bank_transfer,2879
4109,2629,coupon,2
4110,4749,bank_transfer,727
4111,418,credit_card,2237
4112,2079,credit_card,2
4113,2490,credit_card,2
4114,3111,bank_transfer,2
4115,372,gift_card,679
4116,1813,coupon,2
4117,1681,coupon,753
4118,1051,credit_card,760
4119,4343,coupon,2714
4120,3312,gift_card,1136
4121,4809,bank_transfer,850
4122,3175,coupon,2
4123,1204,credit_card,2
4124,3345,credit_card,2
4125,2388,coupon,339
4126,4730,bank_transfer,1742
4127,4983,credit_card,2
4128,591,coupon,2
4129,2674,coupon,355
4130,4026,bank_transfer,2783
4131,4157,credit_card,614
4132,535,bank_transfer,2
4133,1223,bank_transfer,2
4134,2732,gift_card,2
4135,4722,credit_card,2
4136,2064,bank_transfer,2
4137,567,coupon,2
4138,705,gift_card,2332
4139,4479,gift_card,2
4140,4697,coupon,1239
4141,1274,credit_card,2
4142,3172,credit_card,2
4143,2655,coupon,579
4144,958,credit_card,697
4145,318,credit_card,459
4146,1600,credit_card,1463
4147,3355,gift_card,217
4148,5032,gift_card,481
4149,1035,coupon,2
4150,269,bank_transfer,2
4151,3628,bank_transfer,1954
4152,385,coupon,570
4153,2900,coupon,1308
4154,944,gift_card,2
4155,4267,bank_transfer,2590
4156,487,coupon,2
4157,4614,bank_transfer,2
4158,4177,credit_card,362
4159,918,gift_card,1804
4160,4582,coupon,2659
4161,1561,coupon,2
4162,423,gift_card,2
4163,3704,gift_card,2
4164,1411,coupon,2813
4165,821,coupon,2
4166,3959,gift_card,2
4167,1571,credit_card,913
4168,2348,coupon,123
4169,2494,bank_transfer,172
4170,1557,credit_card,2
4171,131,coupon,614
4172,4080,gift_card,430
4173,2996,gift_card,2
4174,585,gift_card,2
4175,665,bank_transfer,2
4176,2308,credit_card,2
4177,3896,coupon,1809
4178,362,credit_card,1740
4179,3464,gift_card,2831
4180,282,gift_card,2
4181,2341,bank_transfer,1213
4182,3530,coupon,2
4183,334,coupon,2117
4184,1184,gift_card,2
4185,2730,gift_card,2
4186,3146,gift_card,2
4187,2446,credit_card,2
4188,4907,bank_transfer,2
4189,309,bank_transfer,442
4190,4176,coupon,1752
4191,2314,credit_card,2
4192,2399,credit_card,1434
4193,4401,coupon,2982
4194,2577,coupon,857
4195,4437,gift_card,2
4196,2257,credit_card,2
4197,2704,bank_transfer,2
4198,2298,credit_card,264
4199,1143,coupon,466
4200,828,gift_card,2026
4201,2835,credit_card,2
4202,2351,gift_card,2
4203,272,bank_transfer,2
4204,4689,bank_transfer,2971
4205,2288,bank_transfer,2
4206,977,credit_card,2
4207,491,bank_transfer,2
4208,2457,gift_card,458
4209,1079,coupon,1133
4210,2501,credit_card,2449
4211,5043,coupon,1773
4212,1590,coupon,2431
4213,4292,coupon,2
4214,3645,credit_card,1946
4215,1948,coupon,263
4216,4394,credit_card,2
4217,3461,coupon,2
4218,481,bank_transfer,2
4219,4649,coupon,2
4220,4350,credit_card,2
4221,3402,credit_card,2626
4222,2018,coupon,1114
4223,715,bank_transfer,2
4224,2714,bank_transfer,2997
4225,1939,credit_card,2
4226,479,credit_card,2
4227,4084,credit_card,2757
4228,2596,bank_transfer,1119
4229,1452,bank_transfer,1284
4230,1574,gift_card,1894
4231,3070,credit_card,2
4232,1911,coupon,2
4233,4892,bank_transfer,2
4234,3114,gift_card,2472
4235,2186,bank_transfer,2
4236,4889,bank_transfer,1870
4237,694,coupon,2
4238,4023,gift_card,2
4239,3698,coupon,183
4240,410,credit_card,2
4241,2989,coupon,2
4242,2685,gift_card,2
4243,2864,credit_card,603
4244,3590,gift_card,2
4245,951,gift_card,1493
4246,3188,gift_card,437
4247,3365,credit_card,2
4248,3790,gift_card,2
4249,2133,credit_card,210
4250,2789,credit_card,1240
4251,3738,credit_card,2
4252,3314,credit_card,2
4253,3194,gift_card,1614
